# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6751349974090439552	295.186697	-30.885708	 0.1613	 0.0789	0.2614	6.7351	1.4714	0.2777	0.2409	0.2363	0.3685	19.0240	1.6636	15.47	3	0.00000
6751349974090444416	295.191473	-30.882658	 0.1654	 0.0819	1.1611	13.1489	-12.784	0.1917	0.1648	0.1577	0.3247	18.4107	2.2273	14.77	1	0.00000
6751349974090436992	295.199319	-30.887936	 0.1721	 0.0767	0.4137	-5.1640	-8.1090	0.3512	0.3026	0.3050	0.4213	19.3581	0.9934	14.08	3	0.00000
6751349978390420352	295.201150	-30.887587	 0.1737	 0.0770	-0.4388	-2.6229	-9.6379	0.8295	0.7577	0.6805	0.2340	20.3106	1.0670	13.75	0	0.97847
6751350081472348288	295.206134	-30.882714	 0.1780	 0.0819	0.2263	-2.7377	-4.8720	0.1314	0.1140	0.1075	0.2916	17.8723	0.9658	12.94	3	0.00000
6751350081472362240	295.196457	-30.879916	 0.1697	 0.0847	-0.0242	-0.3349	4.1528	0.1354	0.1228	0.1139	0.2408	17.8895	0.4541	13.82	3	0.00000
6751350042809922176	295.185024	-30.881234	 0.1598	 0.0834	0.2507	-3.8484	-11.010	0.2990	0.2512	0.2435	0.3558	19.0691	1.0959	15.38	3	0.00002
6751350042809926144	295.188461	-30.878508	 0.1628	 0.0861	0.5560	1.3638	-1.2404	0.1796	0.1593	0.1510	0.3032	18.3492	1.4653	14.84	3	0.00000
6751350047105382528	295.188026	-30.878488	 0.1624	 0.0861	-0.2699	-0.7806	-2.5419	0.6842	0.5937	0.6550	0.5478	20.0930	nan	14.88	0	0.00000
6751349978385874432	295.193730	-30.879803	 0.1673	 0.0848	0.9300	-3.1166	-4.0648	0.7989	0.6731	0.7114	0.4344	20.2358	1.2249	14.25	2	0.00000
